Cod FGO,Cod produs,Nume produs,Categorie,Categorie conta,Stoc initial,UM,Pret vanzare fara TVA (RON),Pret vanzare cu TVA (RON),Pret intrare,Moneda pret intrare,TVA %,Descriere
00448504,22102-LDB5-E00,22102-LDB5-E00 FACE DRIVE,Pe comanda,Marfuri gestiune 1 firma,1,BUC,0,0,,EUR,21,Flansa cu pale variator
00448173,22102-LDC8-E10,22102-LDC8-E10 FACE DRIVE,Pe comanda,Marfuri gestiune 1 firma,0,BUC,0,0,,EUR,21,Flansa cu pale variator
00445515,22102-LEA7-E00,22102-LEA7-E00 FACE DRIVE,Pe comanda,Marfuri gestiune 1 firma,0,BUC,0,0,,EUR,21,Flansa cu pale variator
00451480,22102-LEB1-900,22102-LEB1-900 FACE DRIVE,Pe comanda,Marfuri gestiune 1 firma,1,BUC,72.7273,88,,EUR,21,Flansa variator
00448906,22102-LFA5-900,22102-LFA5-900 FACE DRIVE,Pe comanda,Marfuri gestiune 1 firma,1,BUC,0,0,,EUR,21,Flansa cu pale variator
00449613,22102-LKF5-E02,22102-LKF5-E02 FACE COMP DRIVER,Pe comanda,Marfuri gestiune 1 firma,0,BUC,0,0,,EUR,21,Flansa cu pale variator
00445487,22102-PWB1-900,22102-PWB1-900 FACE DRIVE,Pe comanda,Marfuri gestiune 1 firma,14,BUC,0,0,,EUR,21,Flansa cu pale variator
00451286,22102-YZA6-E00,22102-YZA6-E00 FAN BLADE,Pe comanda,Marfuri gestiune 1 firma,0,BUC,70.2479,85,,EUR,21,Pale racire
00449507,22102-ZXA6-M01,22102-ZXA6-M01 FACE DRIVE,Marfuri,Marfuri gestiune 1 firma,1,BUC,227.2727,275,,EUR,21,Flansa cu pale variator
00448945,22103-KEB7-900,22103-KEB7-900 FANCTV COOLING,Pe comanda,Marfuri gestiune 1 firma,0,BUC,0,0,,EUR,21,
00448827,22105-ALE8-E00,22105-ALE8-E00 BOSS DRIVE FACE,Pe comanda,Marfuri gestiune 1 firma,1,BUC,0,0,,EUR,21,Bucsa variator
00447834,22105-GFY6-220,22105-GFY6-220 BOSS DRIVE FACE,Marfuri,Marfuri gestiune 1 firma,1,BUC,40.4959,49,,EUR,21,Bucsa variator
00451050,22105-GFY6-C00,22105-GFY6-C00 BOSS DRIVE FACE,Marfuri,Marfuri gestiune 1 firma,1,BUC,39.6694,48,,EUR,21,Bucsa variator
00447506,22105-GFY6-C10,22105-GFY6-C10 BOSS DRIVE FACE,Pe comanda,Marfuri gestiune 1 firma,0,BUC,0,0,,EUR,21,Bucsa variator
00445488,22105-GKAK-901,22105-GKAK-901 BOSS DRIVE FACE,Marfuri,Marfuri gestiune 1 firma,7,BUC,49.5868,60,,EUR,21,Bucsa variator
00448130,22105-KACA-900,22105-KACA-900 BOSS DRIVE FACE,Pe comanda,Marfuri gestiune 1 firma,0,BUC,0,0,,EUR,21,Bucsa variator
00451540,22105-KGBG-900,22105-KGBG-900 BOSS DRIVE FACE,Pe comanda,Marfuri gestiune 1 firma,0,BUC,57.0248,69,,EUR,21,Bucsa variator
00451416,22105-KGBG-C00,22105-KGBG-C00 BOSS DRIVE FACE,Pe comanda,Marfuri gestiune 1 firma,1,BUC,49.5868,60,,EUR,21,Bucsa Variator
00449863,22105-KHD4-E00,22105-KHD4-E00 BOSS DRIVE FACE,Pe comanda,Marfuri gestiune 1 firma,0,BUC,5.08,6.05,,EUR,21,Bucsa variator
00446595,22105-KHE7-900,22105-KHE7-900 BOSS DRIVE FACE,Pe comanda,Marfuri gestiune 1 firma,0,BUC,0,0,,EUR,21,Bucsa variator
00449370,22105-LBA2-E00,22105-LBA2-E00 BOSS DRIVE FACE,Pe comanda,Marfuri gestiune 1 firma,0,BUC,0,0,,EUR,21,Bucsa variator
00446076,22105-LBA7-900,22105-LBA7-900 BOSS DRIVE FACE,Pe comanda,Marfuri gestiune 1 firma,0,BUC,0,0,,EUR,21,Bucsa variator
00449738,22105-LBA7-C00,22105-LBA7-C00 BOSS DRIVE FACE,Marfuri,Marfuri gestiune 1 firma,4,BUC,0,0,,EUR,21,Bucsa variator
00449897,22105-LDB5-E00,22105-LDB5-E00 BOSS DRIVE FACE,Pe comanda,Marfuri gestiune 1 firma,1,BUC,16.58,16.58,,EUR,21,Bucsa variator
00449098,22105-LEA6-900,22105-LEA6-900 FACE DRIVE,Pe comanda,Marfuri gestiune 1 firma,0,BUC,0,0,,EUR,21,Bucsa variator
00451481,22105-LFB5-900,22105-LFB5-900 BOSS DRIVE FACE,Pe comanda,Marfuri gestiune 1 firma,1,BUC,51.2397,62,,EUR,21,Bucsa variator
00445516,22105-LGF9-E00,22105-LGF9-E00 BOSS DRIVE FACE,Pe comanda,Marfuri gestiune 1 firma,2,BUC,0,0,,EUR,21,Bucsa variator
00445796,22105-LLB1-900,22105-LLB1-900 BOSS DRIVE FACE,Marfuri,Marfuri gestiune 1 firma,1,BUC,0,0,,EUR,21,Bucsa variator
00447101,22105-LLJ1-900,22105-LLJ1-900 BOSS DRIVE FACE,Pe comanda,Marfuri gestiune 1 firma,0,BUC,0,0,,EUR,21,Bucsa variator
00449589,22105-PWB1-900,22105-PWB1-900 BOSS DRIVE FACE,Pe comanda,Marfuri gestiune 1 firma,2,BUC,0,0,,EUR,21,Bucsa variator
00451100,2210A-LCE6-E80,2210A-LCE6-E80 CLUTCH ASSY,Pe comanda,Marfuri gestiune 1 firma,0,BUC,55.84,66.45,,EUR,21,Ansamblu ambreaj
00451643,22110-ACD5-E00,22110-ACD5-E00 FACE COMP MOVABLE DRIVE,Pe comanda,Marfuri gestiune 1 firma,0,BUC,161.157,195,,EUR,21,Platou variator
00449614,22110-ADG5-E00,22110-ADG5-E00 FACE COMP DRIVE MOVABLE,Pe comanda,Marfuri gestiune 1 firma,0,BUC,0,0,,EUR,21,Platou variator
00448907,22110-ALE8-E00,22110-ALE8-E00 FACE COMP MOVABLE,Marfuri,Marfuri gestiune 1 firma,2,BUC,338.843,410,,EUR,21,Platou variator
00447835,22110-GFY6-901,22110-GFY6-901 FACE COMP MOVEABLE,Pe comanda,Marfuri gestiune 1 firma,1,BUC,0,0,,EUR,21,Platou variator
00447102,22110-KFA1-220,22110-KFA1-220 FACE COMP MOVEABLE DRIVE,Marfuri,Marfuri gestiune 1 firma,0,BUC,80.9917,98,,EUR,21,Platou variator
00446339,22110-KHE7-900,22110-KHE7-900 FACE COMP MOVABLE DRIVE,Marfuri,Marfuri gestiune 1 firma,2,BUC,95.0413,115,,EUR,21,Platou variator
00449811,22110-KHE7-900-FS2,22110-KHE7-900-FS2 FACEM COMP MOVABLE,Pe comanda,Marfuri gestiune 1 firma,0,BUC,0,0,,EUR,21,
00449827,22110-KHE7-900-FS5,22110-KHE7-900-FS5 FACE COMP MOVABLE DRIVE,Pe comanda,Marfuri gestiune 1 firma,1,BUC,0,0,,EUR,21,Platou variator
00449833,22110-KHE7-901-FS9,22110-KHE7-901-FS9 FACE COMP DRIVE,Pe comanda,Marfuri gestiune 1 firma,1,BUC,0,0,,EUR,21,Platou variator
00445797,22110-KKAK-90A,22110-KKAK-90A FACE COMP MOVABLE DRIVE,Pe comanda,Marfuri gestiune 1 firma,1,BUC,0,0,,EUR,21,Platou variator
00445934,22110-KKC3-900,22110-KKC3-900 FACE COMP MOVABLE DRIVE,Marfuri,Marfuri gestiune 1 firma,1,BUC,0,0,,EUR,21,Platou variator
00447507,22110-KUDU-220,22110-KUDU-220 FACE COMP MOVABLE DRIVE,Pe comanda,Marfuri gestiune 1 firma,2,BUC,80.9917,98,,EUR,21,Platou variator
00451628,22110-KUDU-220,22110-KUDU-220 FACE COMP MOVABLE DRIVE,Marfuri,Marfuri gestiune 1 firma,0,BUC,90.9091,110,,EUR,21,Platou variator
00447404,22110-KUDU-E80,22110-KUDU-E80 FACE COMP DRIVE MOVABLE,Pe comanda,Marfuri gestiune 1 firma,0,BUC,80.1653,97,,EUR,21,Platou variator
00446017,22110-LBA2-E00,22110-LBA2-E00 FACE COMP MOVABLE,Pe comanda,Marfuri gestiune 1 firma,1,BUC,0,0,,EUR,21,Platou variator
00449898,22110-LDB5-E00,22110-LDB5-E00 FACE COMP MOVABLE DRIVE,Pe comanda,Marfuri gestiune 1 firma,1,BUC,37.39,37.39,,EUR,21,Platou variator
00446141,22110-LDC8-E10,22110-LDC8-E10 FACE COMP MOVABLE DRIVE,Marfuri,Marfuri gestiune 1 firma,0,BUC,78.5124,95,,EUR,21,Platou variator
00451501,22110-LEB1-800,22110-LEB1-800 FACE COMP MOVABLE DRIVE,Pe comanda,Marfuri gestiune 1 firma,1,BUC,163.6364,198,,EUR,21,Platou variator
00445489,22110-LEJ2-E10,22110-LEJ2-E10 FACE COMP MOVABLE DRIVE,Pe comanda,Marfuri gestiune 1 firma,0,BUC,70.2479,85,,EUR,21,Platou variator
00446077,22110-LFG1-E00,22110-LFG1-E00 FACE COMP MOVABLE DRIVE,Pe comanda,Marfuri gestiune 1 firma,1,BUC,0,0,,EUR,21,Platou variator
00445517,22110-LGE5-E00,22110-LGE5-E00 FACE COMP MOVABLE DRIVE,Pe comanda,Marfuri gestiune 1 firma,2,BUC,0,0,,EUR,21,Platou variator
00447131,22110-LKM5-E00,22110-LKM5-E00 FACE COMP MOVABLE DRIVE,Pe comanda,Marfuri gestiune 1 firma,0,BUC,0,0,,EUR,21,Platou variator
00445490,22110-PWB1-900,22110-PWB1-900 FACE COMP MOVABLE,Pe comanda,Marfuri gestiune 1 firma,17,BUC,0,0,,EUR,21,Platou variator
00451287,22110-YZA6-E00,"22110-YZA6-E00 FRONT CLUTCH ASSEMBLY,13G",Pe comanda,Marfuri gestiune 1 firma,0,SET,260.3306,315,,EUR,21,Ansamblu variator
00450036,22110-ZXA6-M01,22110-ZXA6-M01 FACE COMP MOVABLE,Pe comanda,Marfuri gestiune 1 firma,0,BUC,56.09,66.75,,EUR,21,Platou variator
00451421,22111-YZA6-E00,22111-YZA6-E00 ACTIVE FRICTION DISC,Pe comanda,Marfuri gestiune 1 firma,5,BUC,113.2231,137,,EUR,21,Disc frictiune
00451422,22112-YZA6-E00,22112-YZA6-E00 BUSHING,Pe comanda,Marfuri gestiune 1 firma,3,BUC,28.9256,35,,EUR,21,Bucsa
00451462,22121-ACD5-305,22121-ACD5-305 ROLLER SET WEIGHT(1SET:8 PCS),Pe comanda,Marfuri gestiune 1 firma,3,SET,103.3058,125,,EUR,21,Set role variator
00451445,22121-AKF3-305,22121-AKF3-305 ROLLER SET WEIGHT,Pe comanda,Marfuri gestiune 1 firma,1,SET,72.7273,88,,EUR,21,Set role variator
00451101,22121-ALK1-305,22121-ALK1-305 ROLLER SET WEIGHT (1SET:6PCS),Pe comanda,Marfuri gestiune 1 firma,1,SET,61.157,74,,EUR,21,Set role variator
00448865,22121-GFY6-325,22121-GFY6-325 ROLLER COMP WEIGH 13GR,Marfuri,Marfuri gestiune 1 firma,4,SET,76.0331,92,,EUR,21,Set role variator
00448154,22121-GFY6-345,22121-GFY6-345 ROLLER COMP WEIGHT 13GR,Pe comanda,Marfuri gestiune 1 firma,0,SET,0,0,,EUR,21,Set role variator
00447566,22121-GFY6-92A,22121-GFY6-92A ROLLER COMP WIGHT 13GR,Pe comanda,Marfuri gestiune 1 firma,0,SET,0,0,,EUR,21,
00448036,22121-GLW0-305,22121-GLW0-305 WEIGHT ROLLER,Marfuri,Marfuri gestiune 1 firma,1,SET,71.9008,87,,EUR,21,Set role variator
00448254,22121-GLW0-315,22121-GLW0-315 WEGHT ROLLER COMP 8.5 GR,Pe comanda,Marfuri gestiune 1 firma,1,SET,80.9917,98,,EUR,21,Set role
00446171,22121-GLW0-901,22121-GLW0-901 WEIGHT ROLLER COMP 8.5 GR,Pe comanda,Marfuri gestiune 1 firma,0,SET,0,0,,EUR,21,
00448066,22121-KAAA-305,22121-KAAA-305 ROLLER SET WEIGHT 15.4 GR,Marfuri,Marfuri gestiune 1 firma,8,SET,80.1653,97,,EUR,21,Set role variator
00445751,22121-KAAA-900,22121-KAAA-900 ROLLER SET WEIGHT 15.4 GR,Pe comanda,Marfuri gestiune 1 firma,0,SET,0,0,,EUR,21,
00446970,22121-KEBE-900,22121-KEBE-900 ROLLER COMP 14.5 GR,Pe comanda,Marfuri gestiune 1 firma,0,SET,0,0,,EUR,21,
00449099,22121-KED1-305,22121-KED1-305 ROLLER COMP WEIGHT 12 GR,Pe comanda,Marfuri gestiune 1 firma,0,SET,0,0,,EUR,21,Set role variator
00445995,22121-KED1-900,22121-KED1-900 ROLLER SET WEIGHT 12GR,Pe comanda,Marfuri gestiune 1 firma,1,SET,0,0,,EUR,21,
00448129,22121-KFA1-305,22121-KFA1-305 ROLLER COMP WEIGHT,Marfuri,Marfuri gestiune 1 firma,0,SET,0,0,,EUR,21,Set role variator
00450896,22121-KFAF-305,22121-KFAF-305 ROLLER SET WEIGHT,Pe comanda,Marfuri gestiune 1 firma,0,SET,80.1653,97,,EUR,21,Set role
00447604,22121-KFBF-900,22121-KFBF-900 ROLLER COMP WEIGHT,Pe comanda,Marfuri gestiune 1 firma,1,SET,0,0,,EUR,21,Set role variator
00448126,22121-KHE7-305,22121-KHE7-305 ROLLER COMP WEIGHT,Marfuri,Marfuri gestiune 1 firma,1,SET,100.8264,122,,EUR,21,Set role variator
00445518,22121-KHE7-90A,22121-KHE7-90A ROLLER COMP WEIGHT 20 GR,Pe comanda,Marfuri gestiune 1 firma,1,SET,0,0,,EUR,21,
00448127,22121-KKC2-315,22121-KKC2-315 ROLLER COMP WEIGHT,Pe comanda,Marfuri gestiune 1 firma,0,SET,0,0,,EUR,21,Set role variator
00447936,22121-KKC2-E00,22121-KKC2-E00 ROLLER COMP WEIGHT,Pe comanda,Marfuri gestiune 1 firma,1,SET,0,0,,EUR,21,
00448128,22121-KKD7-305,22121-KKD7-305 ROLLER COMP WEIGHT,Marfuri,Marfuri gestiune 1 firma,1,SET,74.3802,90,,EUR,21,Set role variator
00451533,22121-KKD7-315,22121-KKD7-315 ROLLER SET WEIGHT,Pe comanda,Marfuri gestiune 1 firma,0,SET,74.3802,90,,EUR,21,Set role
00446260,22121-KKD7-900,22121-KKD7-900 ROLLER COMP WEIGHT 14GR,Pe comanda,Marfuri gestiune 1 firma,0,SET,0,0,,EUR,21,
00445519,22121-KKD9-900,22121-KKD9-900 ROLLER COMP WEIGHT 16 GR,Pe comanda,Marfuri gestiune 1 firma,1,SET,0,0,,EUR,21,
00450450,22121-KKE3-305,22121-KKE3-305 ROLLER COMP WEIGHT 12GR,Pe comanda,Marfuri gestiune 1 firma,0,SET,10.6,12.61,,EUR,21,Set role variator
00448067,22121-LBA7-305,22121-LBA7-305 ROLLER COMP WEIGHT 25 GR,Marfuri,Marfuri gestiune 1 firma,4,SET,104.9587,127,,EUR,21,Set role variator
00445520,22121-LBA7-900,22121-LBA7-900 ROLLER COMP WEIGHT 25 GR,Pe comanda,Marfuri gestiune 1 firma,10,SET,0,0,,EUR,21,
00448875,22121-LBD6-305,22121-LBD6-305 ROLLER COMP WEIGHT 6.5GR,Marfuri,Marfuri gestiune 1 firma,0,SET,0,0,,EUR,21,Set role variator
00448174,22121-LBD6-315,22121-LBD6-315 ROLLER COMP WEIGHT,Marfuri,Marfuri gestiune 1 firma,0,SET,72.7273,88,,EUR,21,Set role 6.5gr
00445521,22121-LBD6-E00,22121-LBD6-E00 ROLLER COMP WEIGHT 6.5 G,Pe comanda,Marfuri gestiune 1 firma,0,BUC,0,0,,EUR,21,
00449061,22121-LDB5-305,22121-LDB5-305 ROLLER COMP WEIGHT 19GR,Pe comanda,Marfuri gestiune 1 firma,0,SET,0,0,,EUR,21,Set role variator
00447134,22121-LDB5-E0A,22121-LDB5-E0A ROLLER COMP,Pe comanda,Marfuri gestiune 1 firma,0,SET,0,0,,EUR,21,
00449195,22121-LDG7-305,22121-LDG7-305 ROLLER COMP WEIGHT,Pe comanda,Marfuri gestiune 1 firma,0,SET,173.5537,210,,EUR,21,Set role variator
00446018,22121-LDG7-900,22121-LDG7-900 ROLLER COMP WEIGHT 33GR,Pe comanda,Marfuri gestiune 1 firma,1,SET,0,0,,EUR,21,1221A-LDB2--E00
00448558,22121-LEA5-305,22121-LEA5-305 ROLLER COMP WEIGHT 17GR,Pe comanda,Marfuri gestiune 1 firma,0,SET,73.5537,89,,EUR,21,Set role variator
00448138,22121-LEA7-305,22121-LEA7-305 ROLLER COMP WEIGHT,Pe comanda,Marfuri gestiune 1 firma,3,SET,0,0,,EUR,21,Set role variator
00446117,22121-LEA7-E00,22121-LEA7-E00 ROLLER COMP WEIGHT 15GR,Pe comanda,Marfuri gestiune 1 firma,0,BUC,0,0,,EUR,21,
00448793,22121-LFE9-305,22121-LFE9-305 ROLLER COMP WEIGHT SET,Marfuri,Marfuri gestiune 1 firma,1,SET,173.5537,210,,EUR,21,Set role (15gr)
00446887,22121-LFE9-E00,22121-LFE9-E00 ROLLER COMP WEIGHT 14 GR,Pe comanda,Marfuri gestiune 1 firma,0,BUC,0,0,,EUR,21,
00449202,22121-LFG2-305,22121-LFG2-305 ROLLER COMP WEIGHT 18GR,Marfuri,Marfuri gestiune 1 firma,1,SET,0,0,,EUR,21,Set role variator
00446078,22121-LFG2-E00,22121-LFG2-E00 ROLLER COMP WEIGHT 18GR,Pe comanda,Marfuri gestiune 1 firma,2,BUC,0,0,,EUR,21,
00447762,22121-LFG9-E00,22121-LFG9-E00 ROLLER COMP WEIGHT 12GR,Pe comanda,Marfuri gestiune 1 firma,0,BUC,0,0,,EUR,21,
00451023,22121-LGC6-305,22121-LGC6-305 ROLLER SET WEIGHT (1SET:8 PCS),Pe comanda,Marfuri gestiune 1 firma,0,SET,146.281,177,,EUR,21,Set role variator (8 buc)
00448829,22121-LGC7-305,22121-LGC7-305 ROLLER COMP WEIGHT,Marfuri,Marfuri gestiune 1 firma,1,SET,0,0,,EUR,21,Set role variator
00450122,22121-LKF5-305,22121-LKF5-305 ROLLΕR COMP WEIGHT SET,Pe comanda,Marfuri gestiune 1 firma,0,SET,8.68,10.33,,EUR,21,Set role variator
00446858,22121-LKF5-E00,22121-LKF5-E00 ROLLER COMP WEIGHT,Pe comanda,Marfuri gestiune 1 firma,0,BUC,0,0,,EUR,21,
00448205,22121-PWB1-305,22121-PWB1-305 ROLLER COMP WEIGHT 16 GR,Marfuri,Marfuri gestiune 1 firma,3,BUC,0,0,,EUR,21,Set role variator (8buc)
00451062,22121-YZA6-305,22121-YZA6-305 CLUTCH ROLLER WHEEL 13 G,Pe comanda,Marfuri gestiune 1 firma,0,SET,10.78,12.83,,EUR,21,Set role variator
00448913,22125-KKAK-900,22125-KKAK-900 SEAT ADJUSTER SPG,Pe comanda,Marfuri gestiune 1 firma,0,BUC,0,0,,EUR,21,
00451502,22130-LEB1-800,22130-LEB1-800 RAMP PLATE,Pe comanda,Marfuri gestiune 1 firma,1,BUC,61.9835,75,,EUR,21,Capac platou variator
00449615,22131-ADG5-E00,22131-ADG5-E00 PLATE RAMP,Pe comanda,Marfuri gestiune 1 firma,0,BUC,0,0,,EUR,21,Capac platou variator
00445522,22131-GFY6-901-PLATE,22131-GFY6-901-PLATE RAMP,Marfuri,Marfuri gestiune 1 firma,1,BUC,45.4545,55,,EUR,21,Capac platou variator
00451051,22131-GFY6-C00,22131-GFY6-C00 PLATE RAMP,Pe comanda,Marfuri gestiune 1 firma,0,BUC,47.9339,58,,EUR,21,Platou variator
00449100,22131-GHAH-781,22131-GHAH-781 PLATE RAMP,Marfuri,Marfuri gestiune 1 firma,0,BUC,34.7107,42,,EUR,21,Capac platou variator
00446293,22131-GHAH-C00,22131-GHAH-C00 PLATE RAMP,Marfuri,Marfuri gestiune 1 firma,5,BUC,35.5372,43,,EUR,21,Capac platou variator
00445996,22131-KAAA-900,22131-KAAA-900 PLATE RAMP V1,Marfuri,Marfuri gestiune 1 firma,1,BUC,0,0,,EUR,21,Capac platou variator
00446602,22131-KHE7-900,22131-KHE7-900 PLATE RAMP,Pe comanda,Marfuri gestiune 1 firma,0,BUC,0,0,,EUR,21,Capac platou variator
00449371,22131-LBA2-E00,22131-LBA2-E00 PLATE RAMP,Pe comanda,Marfuri gestiune 1 firma,0,BUC,0,0,,EUR,21,Capac platou variator
00446079,22131-LBA7-900,22131-LBA7-900 PLATE RAMP,Marfuri,Marfuri gestiune 1 firma,4,BUC,53.719,65,,EUR,21,Capac platou variator
00447390,22131-LDB5-E00,22131-LDB5-E00 PLATE RAMP,Pe comanda,Marfuri gestiune 1 firma,2,BUC,0,0,,EUR,21,Capac platou variator
00451114,22131-LEA7-E00,22131-LEA7-E00 PLATE RAMP,Pe comanda,Marfuri gestiune 1 firma,0,BUC,8.96,10.66,,EUR,21,Capac platou ambreaj
00445523,22131-LGE5-E00,22131-LGE5-E00 PLATE RAMP,Pe comanda,Marfuri gestiune 1 firma,2,BUC,0,0,,EUR,21,Capac platou variator
00447130,22131-LKM5-E00,22131-LKM5-E00 PLATE RAMP,Pe comanda,Marfuri gestiune 1 firma,0,BUC,0,0,,EUR,21,Capac platou variator
00445491,22131-PWB1-900,22131-PWB1-900 PLATE RAMP,Marfuri,Marfuri gestiune 1 firma,15,BUC,66.1157,80,,EUR,21,Capac platou variator
00449616,22132-ADG5-305,22132-ADG5-305 PIECE SLIDE 1 SET 8 PCS,Pe comanda,Marfuri gestiune 1 firma,0,SET,0,0,,EUR,21,Set slide-uri
00451446,22132-AFF8-405,22132-AFF8-405 PIECE SLIDE SET,Pe comanda,Marfuri gestiune 1 firma,1,SET,36.3636,44,,EUR,21,Set slide-uri variator
00445206,22132-GLW0-001,22132-GLW0-001 PIECE SLIDE,Pe comanda,Marfuri gestiune 1 firma,19,BUC,0,0,,EUR,21,Set slide-uri
00448794,22132-GLW0-305,22132-GLW0-305 PIECE SLIDE SET,Marfuri,Marfuri gestiune 1 firma,13,SET,18.1818,22,,EUR,21,Set slide-uri
00448709,22132-KBN2-315,22132-KBN2-315 PIECE SLIDE SET,Pe comanda,Marfuri gestiune 1 firma,3,SET,0,0,,EUR,21,Set slide-uri
00445524,22132-KBN2-901,22132-KBN2-901 PIECE SLIDE,Pe comanda,Marfuri gestiune 1 firma,0,BUC,0,0,,EUR,21,
00447087,22132-KBN2-C00,22132-KBN2-C00 PIECE SLIDE,Pe comanda,Marfuri gestiune 1 firma,2,BUC,0,0,,EUR,21,
00447508,22132-KBN2-C10,22132-KBN2-C10 PIECE SLIDE,Pe comanda,Marfuri gestiune 1 firma,0,BUC,0,0,,EUR,21,
00448588,22132-KGN7-305,22132-KGN7-305 PIECE SLIDE,Marfuri,Marfuri gestiune 1 firma,6,BUC,19.8347,24,,EUR,21,Set slide-uri
00445752,22132-KGN7-670,22132-KGN7-670 PIECE SLIDE,Pe comanda,Marfuri gestiune 1 firma,188,BUC,0,0,,EUR,21,Set slide-uri
00448595,22132-KHE7-305,22132-KHE7-305 PIECE SLIDE SET,Marfuri,Marfuri gestiune 1 firma,8,SET,31.405,38,,EUR,21,Set slide-uri
00445525,22132-KHE7-900,22132-KHE7-900 PIECE SLIDE,Pe comanda,Marfuri gestiune 1 firma,78,BUC,0,0,,EUR,21,
00449372,22132-LBA2-305,22132-LBA2-305 PIECE SLIDE SET,Pe comanda,Marfuri gestiune 1 firma,1,SET,37.1901,45,,EUR,21,Set slide-uri
00446019,22132-LBA2-E00,22132-LBA2-E00 PIECE SLIDE,Pe comanda,Marfuri gestiune 1 firma,2,BUC,0,0,,EUR,21,
00449131,22132-LBA2-E05,22132-LBA2-E05 PIECE SLIDE,Pe comanda,Marfuri gestiune 1 firma,1,BUC,0,0,,EUR,21,
00448795,22132-LDB5-305,22132-LDB5-305 PIECE SLIDE SET,Pe comanda,Marfuri gestiune 1 firma,2,SET,0,0,,EUR,21,Set slide-uri
00446888,22132-LDB5-E00,22132-LDB5-E00 PLATE SLIDE,Pe comanda,Marfuri gestiune 1 firma,0,BUC,0,0,,EUR,21,
00451362,22132-LKM5-305,22132-LKM5-305 PIECE SLIDE SET91SET:4PCS),Pe comanda,Marfuri gestiune 1 firma,0,BUC,3.34,4.04,,EUR,21,Slideuri variator
00447133,22132-LKM5-E00,22132-LKM5-E00 PLATE SIDE,Pe comanda,Marfuri gestiune 1 firma,2,BUC,0,0,,EUR,21,
00447765,22132-PWA1-900,22132-PWA1-900 PIECE SLIDE,Pe comanda,Marfuri gestiune 1 firma,5,BUC,0,0,,EUR,21,
00448908,22132-PWB1-305,22132-PWB1-305 PIECE SLIDE,Marfuri,Marfuri gestiune 1 firma,6,SET,53.719,65,,EUR,21,Set slide-uri
00449838,22132-PWB1-305-FS9,22132-PWB1-305-FS9 PIECE SLIDE,Pe comanda,Marfuri gestiune 1 firma,1,BUC,0,0,,EUR,21,
00446118,22132-PWB1-900,22132-PWB1-900 PIECE SLIDE,Pe comanda,Marfuri gestiune 1 firma,18,BUC,0,0,,EUR,21,
00451063,22132-YZA6-305,22132-YZA6-305 BUFFER BLOCK,Pe comanda,Marfuri gestiune 1 firma,1,SET,23.1405,28,,EUR,21,Set slide-uri
00448609,22201-KGD4-C00,22201-KGD4-C00 DISK CLUTCH FRICTION,Pe comanda,Marfuri gestiune 1 firma,0,BUC,0,0,,EUR,21,
00445799,22201-KKAK-90A,22201-KKAK-90A DISK CLUTCH DRIVE,Marfuri,Marfuri gestiune 1 firma,10,BUC,0,0,,EUR,21,Disc ambreaj
00451306,22201-LGC6-305,22201-LGC6-305 DISK SET CLUTCH FRICTION (1SET:6 PCS),Pe comanda,Marfuri gestiune 1 firma,0,SET,74.41,90.04,,EUR,21,Set discuri ambreaj
00448928,22202-KKAK-900,22202-KKAK-900 MX2604 SLAT WITH FRICTION LINING 5.5 MM,Pe comanda,Marfuri gestiune 1 firma,2,BUC,0,0,,EUR,21,
00445798,22202-KKAK-90A,22202-KKAK-90A DISK CLUTCH FRICTION,Pe comanda,Marfuri gestiune 1 firma,2,BUC,0,0,,EUR,21,
00450689,22202-KKAK-C00,22202-KKAK-C00 DISK CLUTCH FRICTION,Pe comanda,Marfuri gestiune 1 firma,0,BUC,3.51,4.18,,EUR,21,Disc frictiune ambreaj
00000603,22300-GGAG-750,22300-GGAG-750 PLATE ASSY DRIVE,Pe comanda,Marfuri gestiune 1 firma,3,BUC,0,0,,EUR,21,Platou ambreaj cu saboti
00449856,22300-GGAG-C00,22300-GGAG-C00 PLATE ASSY DRIVE,marfuri,Marfuri gestiune 1 firma,0,BUC,24.3,24.3,,EUR,21,Platou ambreaj cu saboti
00448781,22300-KEC6-C00,22300-KEC6-C00 STEM COMP DTRG,Pe comanda,Marfuri gestiune 1 firma,0,BUC,0,0,,EUR,21,
00449430,22300-KGN7-671,22300-KGN7-671 PLATE ASSY DRIVE KBE 9000,Pe comanda,Marfuri gestiune 1 firma,0,BUC,0,0,,EUR,21,Platou ambreaj cu saboti
00445634,22300-KHE7-900,22300-KHE7-900 PLATE ASSY DRIVE,Pe comanda,Marfuri gestiune 1 firma,0,BUC,0,0,,EUR,21,Platou ambreaj cu saboti
00446742,22300-KHE7-910,22300-KHE7-910 PLATE ASSY DRUVE,Pe comanda,Marfuri gestiune 1 firma,5,BUC,0,0,,EUR,21,Platou ambreaj cu saboti
00448037,22300-KXCX-900,22300-KXCX-900 PLATE ASSY DRIVE,Pe comanda,Marfuri gestiune 1 firma,0,BUC,0,0,,EUR,21,Platou ambreaj cu saboti
00447713,22300-LBA2-E00,22300-LBA2-E00 PLATE ASSY DRIVE,Pe comanda,Marfuri gestiune 1 firma,1,BUC,0,0,,EUR,21,Platou ambreaj cu saboti
00446502,22300-LBA7-900,22300-LBA7-900 PLATE ASSY DRIVE,Pe comanda,Marfuri gestiune 1 firma,2,BUC,0,0,,EUR,21,Platou ambreaj cu saboti
